"Site","Location","USDA_Species_Code","Sample_Barcode","Rep","Machine","Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,5.913749218,4.879658699,0.077769633,50.40835571,53.47278214,0.401344553,0.369505826,201.1242218,39.09406281,101.5545807,0.971335466,390.7838745,390.2391357,1.085780942,0.200986795,379.0531127
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,5.943932056,4.894165039,0.021929846,50.32210541,53.31637192,0.403163,0.370804926,148.5422363,39.25466919,101.5534134,0.988714169,390.2571411,390.0480042,0.252672047,0.195933559,385.6459885
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,5.957891941,4.886398315,-0.028633716,50.33494186,53.25497437,0.403450012,0.370426927,99.61859894,38.76396179,101.5552826,0.991993097,390.2539368,390.1089478,0.098697088,0.191297537,386.9853834
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,5.960767269,4.994805813,-0.058382229,50.36912537,53.2110672,0.407254391,0.3773335,75.4034729,39.11135483,101.556427,1.004705844,390.0562744,390.1376953,-0.460438312,0.182485032,391.9736224
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,5.975869179,5.008485317,-0.086207953,50.38050461,53.18723297,0.407862347,0.377871541,49.52605438,37.23272705,101.5565262,1.013462679,389.9172668,390.1472168,-0.828925906,0.18007288,395.3996436
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,5.975727081,4.971212387,-0.112651774,50.3739357,53.1083107,0.407430359,0.376341866,20.18983078,36.80547714,101.5578918,1.023506704,389.6053467,389.9978943,-1.228789768,0.175995217,399.1654595
"Barrow","tjunctionpond","CAAQ","2145","1","Derek","20160719",1.2,6.089870453,4.959763527,-0.126108291,50.02673721,52.7314682,0.410279906,0.375261266,0.834822536,34.88934326,101.556633,1.03255538,389.6506958,390.1945496,-1.606432927,0.175964844,402.8974816
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,3.420658827,5.142572403,1.760379963,61.48897934,66.35188293,0.312760349,0.364406092,1999.896729,52.46619034,101.5715866,0.898740371,392.6678772,390.0559692,8.500950617,0.38760304,350.5590465
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,3.260001183,5.155399799,1.776638082,62.25281525,66.84501648,0.310502507,0.367245741,2000.24646,52.60865402,101.5749741,0.89507179,392.5473022,390.0417786,8.167936267,0.357101586,349.1153929
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,3.332659245,5.004817486,1.560168465,61.94691086,66.54667664,0.307896612,0.357663059,1799.813599,50.63440323,101.5744171,0.904315982,392.4781494,390.1150513,7.672141295,0.369995638,352.7872756
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,3.424010277,4.868504047,1.394681575,61.54968262,66.23222351,0.305703046,0.348482258,1649.872437,44.396595,101.5753479,0.912011063,392.4264221,390.1400452,7.394761918,0.390502949,355.8120373
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,3.787584782,4.411262512,1.276996718,59.60748291,64.16817474,0.306114738,0.324298162,1499.055054,42.50901031,101.5726013,0.92850314,392.1549988,390.1585999,6.39588989,0.421804564,362.2634849
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,4.593853951,4.797689915,0.981811382,55.91797638,60.65423965,0.341063816,0.347189987,1250.954346,44.78740311,101.5697479,0.932475021,391.9343262,389.9989929,6.137102787,0.433869147,363.6643191
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.233679771,4.893199921,0.702771017,52.81822586,57.63594437,0.366645905,0.356265804,999.2467651,49.08631134,101.5712585,0.946329831,391.6278076,390.0325317,4.931028413,0.451173151,369.0994198
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.41286993,4.857992172,0.443633002,52.23091507,56.86667633,0.371570051,0.354634388,749.2642212,64.75456238,101.5676117,0.945537773,391.8792114,390.2940979,4.908099741,0.440562203,369.0378121
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.492679596,4.822969437,0.178458013,52.07234955,56.54904556,0.372979562,0.352546899,499.0620422,66.19572449,101.5643463,0.963998498,391.2666626,390.2435608,2.987595217,0.429609306,376.1942065
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.562231541,4.902995586,0.042245869,51.99660492,56.40361023,0.376445096,0.356235934,376.1914063,69.15015411,101.5658951,0.963526079,391.1104431,390.096344,2.962418355,0.419787612,375.8680009
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.627387047,4.990476608,-0.088189946,52.05403519,56.30009079,0.379802761,0.360179395,251.1444244,74.49014282,101.5645676,0.975862128,390.9378052,390.2953491,1.69819911,0.400505069,380.8744498
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.67889452,5.06703043,-0.133503189,52.1495285,56.23856735,0.382516934,0.363583628,200.6171417,62.18723679,101.564682,0.980505593,390.4801636,389.9840088,1.211360107,0.382152835,382.3815018
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.701764584,5.073649406,-0.17474448,52.26569366,56.20204926,0.382955006,0.363506055,150.8552094,64.85392761,101.5665131,0.982023417,390.6104736,390.1691895,1.039713781,0.36753026,383.1552807
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.704568863,5.039978027,-0.215117593,52.40619278,56.1795578,0.382096791,0.361549406,99.2993927,65.80940247,101.5673141,0.993185036,390.2992859,390.138092,0.093757516,0.35332858,387.4793151
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.734706879,5.093845844,-0.233878895,52.67358398,56.33498764,0.382211015,0.362338858,75.24437714,73.62437439,101.567894,0.996552356,389.9341125,389.855072,-0.176436437,0.34215221,388.5109904
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.753056049,5.102163792,-0.258987403,52.82443237,56.44301224,0.381388824,0.361192176,49.21728134,63.8077774,101.5715942,1.002872814,389.923645,389.9890442,-0.669723545,0.339352451,391.10941
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.765577316,5.137294769,-0.288937914,52.95055771,56.51607132,0.381756377,0.362225975,20.03951073,53.81082916,101.5743332,1.01024246,389.8456726,390.0749817,-1.22908858,0.333455296,394.0703089
"Barrow","tjunctionpond","CAAQ","2147","1","Derek","20160719",0.87,5.767689228,5.092823982,-0.302864051,53.06703568,56.58164597,0.379745603,0.358809376,0.797232032,57.0920372,101.5752945,1.021499698,389.675415,390.154541,-2.08462074,0.331813074,398.5427457
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,1.617348671,5.310602188,3.072809258,59.95967102,82.10914612,0.220165213,0.328775617,1999.356934,78.83848572,101.5906982,0.782583335,414.9270325,389.9909668,12.17473845,0.252568644,305.2004316
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,1.545955062,5.320263863,3.071885892,60.61209106,82.50287628,0.218642696,0.329566242,1999.932617,95.20835876,101.5959473,0.779678099,414.8631897,390.0762939,12.10380012,0.247300747,304.1339434
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,1.571660876,5.142519474,2.711001722,60.8279686,82.5490036,0.213079774,0.317197262,1801.067993,88.94563293,101.6010132,0.79360924,414.4610596,390.4477234,11.72052105,0.256220669,309.8629211
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,1.647525072,5.059485435,2.428467105,60.53515625,82.45526123,0.210436492,0.309650401,1649.589478,75.31814575,101.6001358,0.810976313,413.1305542,390.2714233,11.13891519,0.267268364,316.50088
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,1.805868268,4.914932251,2.161263902,59.84725189,82.05208588,0.207137286,0.297152298,1499.907349,121.2271576,101.5986786,0.824971097,413.1065369,390.4779358,11.01900195,0.28726979,322.1330111
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,2.358726978,4.787642002,1.731137657,57.79535294,80.1269989,0.209859044,0.280359626,1250.088623,72.71871948,101.6029663,0.856411082,410.2951355,389.7211914,9.98033199,0.322204583,333.7615471
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,3.007607937,4.704189301,1.337563189,54.6438179,75.29579926,0.235099612,0.284643726,999.1087646,47.03990555,101.5988541,0.863976326,408.5326233,389.9443359,8.992369413,0.305563747,336.9026749
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,3.878365755,4.436995506,0.989058796,50.30686951,69.33392334,0.264349634,0.280678968,750.3880005,56.45181274,101.5942917,0.877086539,406.6578979,389.9697876,8.046712562,0.303332492,342.0372514
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,4.976046562,4.612597942,0.604966396,45.94359207,63.66243744,0.306716151,0.295822016,501.2363586,56.58633041,101.5995331,0.894664455,403.5992737,389.9614868,6.521625045,0.288083665,348.8846811
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,5.406609535,4.692894936,0.403167153,44.12995148,61.11185074,0.328283267,0.306667169,374.5049744,58.89397049,101.6047058,0.906337337,401.5298157,389.9839478,5.478405387,0.273072488,353.4570127
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,5.824988842,4.803402901,0.19605013,42.64995956,59.24493027,0.34571436,0.314413908,251.250824,61.34156036,101.6119385,0.930797473,398.2906494,389.9234924,3.886559947,0.267400614,362.9398016
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.022602558,4.804528713,0.124817774,42.03025436,58.23627853,0.353838125,0.316401338,201.0746765,64.31872559,101.6111145,0.943028627,396.844574,390.0667725,3.095366323,0.262717522,367.8441331
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.066536903,4.816621304,0.026268676,41.88283539,58.07368851,0.35546208,0.316999138,148.9753113,67.48810577,101.6091919,0.95889267,396.3581238,391.4492493,2.158970839,0.26276431,375.3578157
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.118933201,4.852083206,-0.063816852,41.8253212,57.88876343,0.357985578,0.318906184,100.7499237,67.817276,101.6141739,0.986230824,392.3261719,390.7020264,0.518242075,0.259831639,385.3223812
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.150963783,4.910609722,-0.119072452,41.77098083,57.8200798,0.360275707,0.321891464,74.10113525,67.24971008,101.6152954,0.990204549,391.8696594,390.7234802,0.278794568,0.257540225,386.8961677
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.173187733,4.942932606,-0.170195946,41.68418884,57.72026825,0.362103402,0.323961937,48.55464172,68.49404907,101.6174011,1.008588511,390.1228333,391.1230469,-0.795038894,0.255978574,394.4822114
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.190228462,4.914078712,-0.218664076,41.71635818,57.63384247,0.361906757,0.322384504,19.68394661,58.21278,101.6177216,1.020448955,388.8041382,391.1826782,-1.482577952,0.255612078,399.1819554
"Barrow","tjunction","PEFR5","2148","1","Derek","20160719",6,6.211336613,4.92097187,-0.253690875,41.64539719,57.51965332,0.363079764,0.323091561,0.5780527,57.42808914,101.6156235,1.034535563,386.4996643,390.4956665,-2.290573835,0.25464921,403.9816541
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.996859074,6.328948975,2.076987221,68.86960602,71.56164551,0.263156714,0.240812753,2000.000122,20.45544243,101.536377,0.891377391,393.1823425,390.1726685,9.085519222,0.377378048,347.7910953
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.953238487,6.448272228,2.064405531,69.66616821,72.3683548,0.259780489,0.242806821,1998.940674,17.79496193,101.5439911,0.85729806,393.819458,389.8980103,11.93512726,0.374285935,334.2588078
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,7.11382103,6.397864342,1.888898052,69.47582245,71.75657654,0.261686784,0.237617371,1799.687866,24.46921349,101.5476532,0.876866798,392.8962402,389.9490051,8.938148408,0.323386197,341.9333353
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,7.069054604,6.338590622,1.806107812,70.05428314,72.04174042,0.257503111,0.233028854,1700.734497,21.02279091,101.5462646,0.859405898,392.9896545,390.0111694,9.070429604,0.284328747,335.1778991
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.990424156,6.221671581,1.6018295,70.59653473,72.34194183,0.25179546,0.226205856,1498.875854,17.87161255,101.54496,0.856410479,392.6943359,389.9596252,8.339562733,0.254442962,333.9655096
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.854494572,5.973096848,1.369871593,71.13715363,72.41954041,0.244900457,0.215952148,1249.417603,18.95520973,101.5441971,0.811950094,392.6775818,389.9514771,8.370588066,0.191724046,316.6211384
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.810276985,5.873428822,1.093636143,71.52144623,72.73325348,0.239193835,0.208584773,999.4024658,23.50227737,101.5487289,0.829948435,392.39505,389.9906921,7.372647316,0.186816536,323.6721645
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.856982231,5.844488144,0.826999293,71.6121521,72.6778183,0.23801493,0.204954403,750.7886963,18.80392647,101.5500336,0.82184745,392.1700745,389.9101563,6.937191289,0.167081521,320.4466676
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.757382393,5.721021652,0.578165681,72.45954132,73.13667297,0.231040145,0.197442038,499.4087219,16.64527512,101.5516891,0.778102143,391.8644409,390.0229187,5.675064102,0.108196335,303.4776688
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.620878696,5.600829124,0.451310561,73.00749207,73.51495361,0.225670619,0.192851445,375.307373,14.26115227,101.55513,0.729399871,391.5339661,389.8291321,5.269991888,0.081840978,284.3413185
"Barrow","tjunctionpond","CAAQ","2144","1","Bernie","20160719",0.96,6.370876312,5.167865753,0.045298922,74.14296722,74.52485657,0.206153362,0.168353899,0.538848877,16.54680634,101.5535583,0.94673631,390.29776,390.0133972,0.844872219,0.069211013,369.2398444
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,7.32772398,7.00211525,1.916043389,69.58123779,71.83524323,0.278299638,0.267011922,1800.355347,21.54059219,101.6187668,0.794938248,394.2931824,389.9210815,11.57937938,0.246032179,309.9631814
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,7.087637901,6.793128967,1.815456548,70.46070862,72.54782104,0.267598602,0.257522108,1700.182739,22.59988976,101.6230087,0.793209689,393.9733582,389.8122864,11.03039691,0.231733155,309.2028823
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.915804386,6.569224358,1.602687384,71.2400589,73.15367889,0.256621481,0.244914081,1499.266968,27.55549431,101.6219406,0.791458467,393.7990723,389.8023682,10.60771754,0.220344087,308.5123847
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.985578537,6.557121277,1.328745391,71.51208496,73.2975769,0.253625182,0.239144605,1249.983521,27.96956825,101.6234589,0.791832534,393.8708191,390.0389709,10.17409381,0.211191674,308.8455467
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,7.002896309,6.409742355,1.079039836,71.66529083,73.10972595,0.250223919,0.230305848,1000.236389,22.88132477,101.6260147,0.797375115,393.3425598,390.2073059,8.326348534,0.176446468,311.1415955
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.945471287,6.121586323,0.850932533,71.98538971,72.90333557,0.243535377,0.216254141,750.9909668,26.23198891,101.6241302,0.727095385,392.9253235,390.0842285,7.586116153,0.117592229,283.6284425
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.993227959,6.074565411,0.551667323,72.09120178,73.16574097,0.238524888,0.208148292,499.9508972,27.8467865,101.6303864,0.807947822,392.3959351,389.9554443,6.486587324,0.14424678,315.0636518
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,7.059625626,6.061105728,0.425771033,72.32924652,73.22254181,0.236371071,0.203340656,373.8320007,25.67785645,101.6328812,0.815794975,391.9902954,389.9902649,5.314027845,0.12279765,318.1520984
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,7.02522707,5.827142715,0.337258179,72.56788635,72.98202515,0.23156012,0.192369685,250.2055511,22.39698219,101.6298141,0.720200137,391.3853149,389.9030762,3.964409007,0.059290008,280.808249
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.935864449,5.878079891,0.144784942,73.07536316,74.2647934,0.221929692,0.187295473,150.2133484,25.54660606,101.6274567,0.930014782,391.1583862,390.0674133,2.825796804,0.177939311,362.7684605
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.98717308,5.829512119,0.127505659,72.87545013,73.65246582,0.225551695,0.187701526,99.16533661,23.48442078,101.627533,0.935891167,390.5201416,389.8678589,1.682339696,0.114977337,364.8738853
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.867288589,5.734414101,0.112443953,73.36090088,73.98374939,0.221184,0.184372505,75.91293335,23.8040638,101.6251373,0.930313001,390.8359985,390.2619019,1.487244206,0.092633759,363.0657212
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.716788769,5.53963995,0.108538984,73.90532684,74.24937439,0.214794335,0.1769709,49.28152084,22.84996605,101.6283798,0.944399496,390.109436,389.8491211,0.668312576,0.05234168,368.1733134
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.787203312,5.650145054,0.064585614,74.22468567,74.65936279,0.213112467,0.176352286,20.56817818,30.34008598,101.628334,1.011652671,390.2105408,390.2801514,-0.233322603,0.066896841,394.8279576
"Barrow","tjunctionpond","CAAQ","2146","1","Bernie","20160719",1.11,6.977802753,6.13503933,-0.095139158,73.49324036,75.27157593,0.219666941,0.191729668,0.462474197,27.74345016,101.6313248,0.993508008,390.2458801,390.09729,0.215025439,0.264963704,387.5647817
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,3.619683743,4.837605953,1.657588175,59.34289932,63.77133179,0.32283282,0.35895875,1799.269531,48.68209076,101.418129,0.89735982,392.4589233,389.9815063,7.095688658,0.315298812,349.9537344
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,3.959111929,4.870102882,1.45994303,58.41341782,62.590168,0.331077412,0.358281576,1600.452759,56.73327255,101.4180374,0.889696208,392.7104797,390.1335144,7.412263653,0.304578892,347.1003082
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,4.078928947,4.92414856,1.358104807,57.96793747,61.99913406,0.336754627,0.362104717,1500.909668,53.03845215,101.4166489,0.884055536,392.4700317,389.8639832,7.511429912,0.292664978,344.6614126
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,4.102162361,4.974453926,1.371137312,58.21688843,62.05343246,0.337656009,0.363888485,1501.040649,84.28707123,101.4186172,0.889649103,392.4532166,390.0999146,6.763534037,0.27680491,347.0520392
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,4.160106182,4.815254688,1.10044138,58.14089966,61.90429306,0.3338077,0.353382601,1249.611084,79.04456329,101.4194031,0.897037457,391.976532,389.7514038,6.38063098,0.280960756,349.621608
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,4.195192337,4.900122166,1.099379942,58.22255707,61.94245529,0.335785855,0.356942593,1249.289063,66.8373642,101.4123001,0.894630429,392.5705261,390.3336182,6.418322785,0.275290345,349.2043323
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,4.422877312,4.869870186,0.84146311,57.66254044,61.17498779,0.339870161,0.353313791,1000.395142,64.27845001,101.4113846,0.885081451,392.2816162,389.9200134,6.812393346,0.266437962,345.1109712
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,4.737943649,4.786551476,0.597712947,56.63391495,59.85441589,0.346706392,0.348169766,750.6045532,52.76983643,101.4189224,0.90219773,391.7837524,389.8729858,5.46830064,0.252815025,351.7425229
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.283412933,4.838218212,0.307484141,54.4617691,57.95404434,0.36186523,0.348316742,499.1917419,50.37151718,101.4205322,0.932722924,391.5289307,390.0470581,4.126076953,0.28640457,363.8058325
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.303864956,4.925694466,0.304066404,54.33939743,57.81124496,0.365718487,0.354159516,499.0230408,49.14962387,101.4220657,0.917133057,391.7528992,389.9663391,5.052395266,0.280153824,357.6510208
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.412927151,4.882655144,0.18134773,53.80734634,57.13319778,0.369926824,0.353723721,374.6946106,54.42330551,101.4278259,0.932885257,391.2095337,389.8120728,3.884464303,0.270162904,363.6499358
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.480720043,4.976066589,0.054801706,54.08570099,57.18408203,0.372013871,0.356510791,250.5493927,51.59942627,101.4253998,0.936544064,390.9193726,389.6933289,3.387934511,0.249972312,364.9649741
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.466528893,4.881999493,0.018225336,54.32159424,57.21955109,0.368857003,0.350981762,198.9743347,54.47554779,101.4273224,0.941629703,391.1651001,390.0939941,2.939849884,0.236688879,367.3240917
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.543518066,4.778143406,0.006619539,54.80602646,57.31909561,0.364348459,0.341027045,150.6253357,52.37612915,101.4275055,0.982486819,390.3230591,390.0349426,0.605688727,0.211406334,383.20419
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.874764919,4.847990513,-0.082812623,52.96567535,55.98342896,0.377114243,0.34556586,100.9381561,48.95911789,101.4320526,0.973292975,390.5147705,389.9814148,1.287538976,0.258534564,379.5661716
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.896868229,4.865064144,-0.118513276,52.83048248,55.9149704,0.378178173,0.346439469,75.19234467,53.30939102,101.4332352,0.995986157,390.1394043,390.0575256,-0.088683463,0.264302991,388.4918961
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.91727829,4.905697346,-0.135943324,52.83687973,55.7778244,0.380631224,0.349446475,50.4534111,59.00363541,101.4385834,1.004517628,390.0524597,390.139679,-0.586064381,0.249481151,391.9021849
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.921606064,4.861322403,-0.166987517,52.67683411,55.59294128,0.380948592,0.348327001,18.86493301,49.86964798,101.439476,1.027849499,389.3278503,389.8624573,-1.939432018,0.248202226,400.7199313
"Barrow","oppositeT","CAAQ","2155","1","Andy","20160719",0.99,5.917582512,4.837431431,-0.192154617,52.66875839,55.64625549,0.379722796,0.346528563,0.611039281,49.93228531,101.441925,1.030309521,389.5085449,390.1060181,-2.137224197,0.255052644,401.9299448
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,3.400044441,5.18372345,1.776337493,65.78183746,70.82579041,0.279093028,0.332676674,1999.378052,45.34692764,101.4560089,0.867394937,393.809967,389.9284058,12.0331227,0.413600712,338.2219251
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,3.33437705,5.132160664,1.791055413,66.52684021,71.38910675,0.273850346,0.327674453,1998.851685,57.59322357,101.4664764,0.869187164,393.872467,390.1413574,11.56987979,0.402172956,339.1058601
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,3.456664324,5.035083771,1.583345349,66.11696625,70.85957336,0.273921395,0.321053633,1799.627075,42.29455185,101.4639206,0.869068557,393.835907,390.0863953,11.63484229,0.403905447,339.0118206
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,3.488572359,4.904267311,1.390823294,66.1822052,70.58346558,0.271963179,0.314000904,1599.335571,46.53890228,101.4663696,0.87080633,393.539978,390.0239563,10.91489832,0.382674294,339.6353298
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,3.551111221,4.813960552,1.308436306,66.05467224,70.18612671,0.271841936,0.309219936,1501.154419,45.63644028,101.4616547,0.867122736,393.4107666,389.9506531,10.75763612,0.365159096,338.1350771
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,3.62182951,4.825201035,1.337584224,66.00689697,69.79611969,0.274548725,0.310223668,1500.654419,40.01856995,101.460228,0.86180456,393.12854,389.8259277,10.28198009,0.333560624,335.9537621
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,4.217330456,4.798702717,1.070493906,63.11486053,67.00209045,0.290683237,0.308055785,1250.695557,47.2781868,101.4638367,0.891247946,392.853302,390.0499878,8.644212317,0.361171048,347.6312506
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,4.18044138,4.872968197,1.078922971,63.33721542,67.04876709,0.292840828,0.31359447,1250.992432,55.22233582,101.4621735,0.87175208,393.0154724,389.9256287,9.588934386,0.336357049,339.9184779
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,4.485517979,4.951417446,0.823009914,62.26789474,65.69957733,0.303694489,0.317773315,999.9886475,55.32899475,101.4650803,0.883316324,392.589386,389.9701538,8.092689135,0.312179437,344.4670029
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,4.77853775,4.922316551,0.56835758,61.08929825,64.33631897,0.311911802,0.316270364,750.6209106,48.97272491,101.4687042,0.886687926,392.1589355,389.6931458,7.609651857,0.302361259,345.5362072
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,4.962759495,4.923275948,0.308790949,60.37755966,63.4017067,0.318514754,0.317314381,499.7810669,42.55741119,101.4724731,0.903198796,391.7936096,389.8132019,6.062972459,0.283316205,352.0788144
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.123864174,4.841284752,0.209697255,59.59340286,62.28479004,0.324538702,0.315958968,375.9952698,37.26771927,101.4735565,0.919497059,391.3796082,389.8917542,4.505749811,0.254700446,358.5043211
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.309656143,4.801232815,0.06982184,58.80805969,61.57413101,0.328192824,0.31274026,249.5506287,35.51064301,101.4754944,0.952077642,390.8406372,389.9086609,2.699058148,0.2685732,371.2233185
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.31409502,4.805545807,0.018571779,58.7218399,61.4311142,0.329571125,0.314110597,200.5038452,37.3961525,101.4732208,0.944206179,391.2156067,390.1566467,3.115547911,0.261706682,368.3883165
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.780602455,4.899469852,-0.017032541,56.64278412,59.29193878,0.348576009,0.321477722,149.8293915,45.08671951,101.4771729,0.978061318,390.3683777,389.9577026,1.020107536,0.258077434,381.4025445
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.793200493,4.947221756,-0.076059303,56.63005829,59.27547073,0.350132789,0.324053254,100.2837296,41.6121788,101.4779739,0.977103796,390.1465759,389.7218933,1.065667894,0.255771543,380.7987413
"Barrow","oppositeT","CAAQ","2167","1","Andy","20160719",0.93,5.763247013,4.959740162,-0.084281345,56.7094574,59.10692215,0.352282145,0.327509082,74.93386078,40.40741348,101.4752808,0.994602113,390.1196899,390.0300903,0.013019284,0.227634633,387.9247519
