"USDA_Species_Code","Sample_ID","Machine_name","Sample_Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"ARLA2","1836","Andy","20160710",2.85,11.92991257,15.19276237,0.460481954,78.81004333,83.03010559,0.395831897,0.569362929,750.7449341,168.0342712,100.5646667,0.659419428,398.4674683,389.7984009,10.37029286,0.131234195,257.0406384
"ARLA2","1836","Andy","20160710",2.85,11.90447617,14.86257076,0.155640285,78.30036926,82.44551086,0.388002292,0.543059167,500.5872803,207.6185913,100.5620956,0.713363662,397.2049255,389.7054138,8.937125392,0.13503818,278.0016813
"ARLA2","1836","Andy","20160710",2.85,12.36837006,14.81116199,-0.060771956,75.2666626,80.65575409,0.398895476,0.527496775,374.8146057,269.4408875,100.564682,0.820075012,396.5324707,390.0202942,7.62826273,0.188652797,319.8458974
"ARLA2","1836","Andy","20160710",2.85,12.72005081,14.84187126,-0.189216545,73.09806061,78.16410065,0.428056751,0.540463203,249.1969452,169.3941956,100.5620728,0.862403717,394.7026367,390.0281677,5.383498162,0.176615493,336.3617416
"ARLA2","1836","Andy","20160710",2.85,12.89508152,14.9171772,-0.237711769,71.78679657,76.6864624,0.449728736,0.557463092,201.4231567,175.78479,100.5639877,0.876453491,393.9452209,389.9659424,4.536878901,0.167129158,341.7870115
"ARLA2","1836","Andy","20160710",2.85,12.94386101,14.93016243,-0.281806177,70.98744965,75.54427338,0.466374493,0.572333334,149.7172699,184.5151825,100.5659866,0.889130818,393.1190491,389.8761292,3.65610672,0.151333352,346.6508814
"ARLA2","1836","Andy","20160710",2.85,12.94230366,14.85926533,-0.324301479,70.55051422,74.82489777,0.473509174,0.575457486,99.25839996,188.4139099,100.5663986,0.926352112,392.021698,390.012146,2.160965117,0.14083309,361.2885752
"ARLA2","1836","Andy","20160710",2.85,13.13910389,14.86413002,-0.347881879,69.28934479,73.60630035,0.487951802,0.579966677,74.66318512,201.3825073,100.5679016,0.957227692,391.3479919,390.1627502,1.140905163,0.143039486,373.4745888
"ARLA2","1836","Andy","20160710",2.85,13.21878529,14.87341976,-0.368800349,68.8615036,73.07545471,0.494858203,0.583252636,50.49837494,202.7028198,100.5676575,0.97994396,390.7299194,390.1876831,0.356593975,0.139449686,382.3620633
"ARLA2","1836","Andy","20160710",2.85,13.28144646,14.90183353,-0.392441594,68.51292419,72.51088715,0.503694429,0.590441006,20.40156555,306.0490112,100.5681305,1.027339572,390.0614014,390.7578125,-1.151331001,0.130954729,401.440964
"ARLA2","1836","Andy","20160710",2.85,13.31525135,14.92765903,-0.404585112,68.47159576,72.2689209,0.508078329,0.594534144,0.883969545,248.2433319,100.5662384,1.046259146,389.2073364,390.3197937,-1.648151906,0.123592799,408.375654
"ERAN6","1837","Andy","20160710",2.34,13.57379436,15.15632153,1.990307889,76.65639496,82.02098846,0.362769737,0.448767337,1999.420288,126.166687,100.560936,0.751061787,401.4059448,389.9699402,16.62790915,0.297247292,292.8915201
"ERAN6","1837","Andy","20160710",2.34,13.90889359,14.85391235,1.388439424,75.12382507,80.5201416,0.360256682,0.411193692,1499.262329,125.3594131,100.5611801,0.791325643,400.9443054,390.1720886,15.61674982,0.336247219,308.753179
"ERAN6","1837","Andy","20160710",2.34,14.52069664,14.80077553,1.126017235,72.18907166,77.33950806,0.391075412,0.406268592,1249.950806,121.7460861,100.5597458,0.809923258,400.1752014,390.3096008,14.26657511,0.338171119,316.1208236
"ERAN6","1837","Andy","20160710",2.34,15.15397263,14.91589069,0.840747911,69.50588989,74.52130127,0.427193002,0.414097837,999.6026001,121.5650711,100.5611954,0.825625641,398.9666748,389.967926,12.95951563,0.336329782,321.967519
"ERAN6","1837","Andy","20160710",2.34,15.35309982,14.82652473,0.552969863,68.66207886,73.52922821,0.434045272,0.405110241,750.7436523,121.0764771,100.5628662,0.851219969,397.7393799,390.0237732,11.04893856,0.338106762,331.996024
"ERAN6","1837","Andy","20160710",2.34,15.74104118,14.80259705,0.278392901,66.97568512,71.58677673,0.456754385,0.404955446,500.0368042,119.6212769,100.5628433,0.882632248,396.2043762,390.288269,8.368485432,0.327771115,344.4810122
"ERAN6","1837","Andy","20160710",2.34,15.96188831,14.87436199,0.122847024,66.04055023,70.66676331,0.471663156,0.411263851,375.1964111,119.0209351,100.5607452,0.901943621,394.9316406,389.9830627,6.911301453,0.328402953,351.7427356
"ERAN6","1837","Andy","20160710",2.34,16.23974419,14.92795944,0.001878183,65.02085114,69.36475372,0.491553971,0.418246158,250.8153534,122.3523407,100.560791,0.92743991,393.6374512,390.1960754,4.676521484,0.307217818,361.883413
"ERAN6","1837","Andy","20160710",2.34,16.29114342,14.94113255,-0.061741752,64.88894653,69.22937012,0.493532458,0.417991372,199.7681274,126.4151535,100.5625381,0.937849147,393.0865173,390.130127,3.951721022,0.3084048,365.8832069
"ERAN6","1837","Andy","20160710",2.34,16.30616188,14.95331669,-0.119621525,64.86894989,69.15033722,0.495322801,0.419568017,150.1419067,133.8838501,100.5606384,0.962365573,391.951355,390.1904602,2.166933827,0.302896557,375.5058656
"ERAN6","1837","Andy","20160710",2.34,16.30669975,14.91735458,-0.174892234,64.90005493,69.10794067,0.494046834,0.41636567,99.08881378,140.7065735,100.5600204,0.978172611,391.5192261,390.5069885,1.054077475,0.299813507,381.9832407
"ERAN6","1837","Andy","20160710",2.34,16.35117149,15.03378296,-0.218775688,64.91531372,69.17155457,0.498405893,0.424338253,74.19790649,194.244812,100.5576401,0.99442757,390.2103577,389.9535217,-0.082568015,0.298304948,387.7805332
"ERAN6","1837","Andy","20160710",2.34,16.38136292,15.10781479,-0.26614494,64.92235565,69.293396,0.499621491,0.427763906,49.69992065,183.2188873,100.5571365,1.002437212,389.9549561,390.0696716,-0.652451856,0.304931018,391.020354
"ERAN6","1837","Andy","20160710",2.34,16.41083908,15.18727016,-0.319580456,64.91152954,69.40219879,0.501416442,0.432118156,21.22052002,226.4056549,100.5557251,1.016303216,389.3222656,390.1043701,-1.665560742,0.311081517,396.464326
"ERAN6","1837","Andy","20160710",2.34,15.77647114,15.20271492,-0.353361439,68.31447601,72.5055542,0.461822192,0.429595994,0.993454516,177.9934235,100.5544739,1.027749462,388.6253662,389.8234863,-2.236666112,0.278533753,400.6408785
"ERAN6","1838","Mariano","20160710",2.25,13.88632965,15.19535351,2.209623202,71.30531311,73.93256378,0.484078309,0.555645682,1999.992676,178.7851563,100.4756775,0.586183764,397.4832458,389.8498535,11.63713234,0.120119573,228.5236547
"ERAN6","1838","Mariano","20160710",2.25,14.29622078,14.80216122,1.662348703,71.04759216,73.33681488,0.463012588,0.490372439,1499.343994,115.9100342,100.4758682,0.60938436,397.2961731,389.9889526,11.15813338,0.121903634,237.6531681
"ERAN6","1838","Mariano","20160710",2.25,14.84267807,14.81580257,1.345778545,68.91150665,71.57189178,0.480140262,0.478674775,1249.700928,106.4327698,100.4737701,0.703068312,396.8258362,389.9697266,10.40683836,0.151289195,274.1753575
"ERAN6","1838","Mariano","20160710",2.25,15.572052,14.86703682,1.055468575,65.94901276,68.76237488,0.51488952,0.475962108,999.1793823,141.0731659,100.4753189,0.762097432,396.1509705,390.0244141,9.240828638,0.169290293,297.2366045
"ERAN6","1838","Mariano","20160710",2.25,15.61290646,14.81198883,0.778254789,66.14609528,68.61368561,0.513545151,0.46939993,749.2383423,128.1762085,100.4783554,0.743779289,395.6889038,389.8119202,8.887583516,0.150321171,289.9340327
"ERAN6","1838","Mariano","20160710",2.25,16.17195129,14.82365417,0.503062359,64.30709839,66.71195221,0.536264984,0.46132029,499.5662842,131.3236542,100.4759827,0.783947567,395.0211182,389.9260864,7.66761832,0.154661375,305.6816066
"ERAN6","1838","Mariano","20160710",2.25,16.48602486,14.8426981,0.377333472,63.17926025,65.46451569,0.553829893,0.462003946,375.6966858,127.7917099,100.4763336,0.816577603,394.2047424,390.0170898,6.261096121,0.149532954,318.4792203
"ERAN6","1838","Mariano","20160710",2.25,16.77720451,14.9060955,0.225361045,62.12814713,64.46549225,0.570346952,0.465078463,249.2336121,172.5538025,100.4741287,0.862061019,393.3406067,390.0800476,4.806140257,0.154964345,336.2728032
"ERAN6","1838","Mariano","20160710",2.25,16.91268158,15.10033226,0.161976775,62.14976883,64.44341278,0.579234343,0.476235739,201.1619263,257.4710999,100.4764023,0.878504852,392.9306335,390.154541,4.054322291,0.149618822,342.7526573
"ERAN6","1838","Mariano","20160710",2.25,16.26143074,14.88728333,0.034276692,72.70201874,73.48274994,0.412290471,0.335605864,0.588897049,118.6490326,100.4797134,0.911913163,391.0289307,390.098999,1.359937129,0.068150285,355.7364122
"ERAN6","1839","Derek","20160710",1.28,15.39407825,14.8032465,1.894664284,64.27283478,67.44358826,0.538455029,0.506002309,2000.465698,66.19924164,100.5877609,0.728397172,397.2554321,389.9002075,19.50061638,0.319248243,284.0022086
"ERAN6","1839","Derek","20160710",1.28,16.47663307,14.79368591,1.305315125,59.28993988,62.75952911,0.602109774,0.508276914,1499.343994,69.35421753,100.5888977,0.786606845,396.7192383,389.9620361,17.76815118,0.376881204,306.7468069
"ERAN6","1839","Derek","20160710",1.28,16.64880943,14.86636353,1.018227379,58.58136749,62.02148819,0.617175928,0.517245954,1248.795532,71.64648438,100.5903091,0.795006691,396.6369934,390.2391968,16.77757286,0.370653242,310.2427723
"ERAN6","1839","Derek","20160710",1.28,16.71182632,14.80782223,0.766787166,58.30516815,61.5503273,0.621697649,0.51512075,1000.095032,73.2653656,100.5884171,0.797360518,396.0326233,390.0243835,15.75206161,0.351235811,310.9900443
"ERAN6","1839","Derek","20160710",1.28,16.91815758,14.80884075,0.5021027,57.49280548,60.62464905,0.636069841,0.517648638,750.3009644,74.90208435,100.5879745,0.815323424,395.6679993,390.3371277,13.91555207,0.341100059,318.2510036
"ERAN6","1839","Derek","20160710",1.28,16.32064629,14.90403938,0.236742445,59.71198273,62.47969818,0.616384548,0.537207999,500.6879883,80.06484222,100.5862198,0.808005312,394.4972229,389.9653931,11.83161363,0.276200674,315.0941091
"ERAN6","1839","Derek","20160710",1.28,16.3930912,14.80101204,0.100169162,59.4148674,62.19134521,0.614655266,0.525966601,375.714386,83.39347839,100.5851746,0.846766935,394.0740662,390.3466797,9.626166184,0.284720644,330.5326617
"ERAN6","1839","Derek","20160710",1.28,16.51206017,14.79868317,-0.047984525,58.9499855,61.75848389,0.620627172,0.525029418,249.0430603,87.95009613,100.5844421,0.884503379,393.6139832,390.7420349,7.280078825,0.291165707,345.6126501
"ERAN6","1839","Derek","20160710",1.28,16.65031433,14.80053997,-0.105195813,58.36845779,61.20972824,0.628807846,0.525388738,199.4098969,92.22605133,100.5847855,0.914147421,392.4168701,390.2420044,5.36228803,0.297207625,356.7387219
"ERAN6","1839","Derek","20160710",1.28,16.72496986,14.8041172,-0.16196322,58.06658936,60.9266777,0.633176242,0.52565297,151.0534973,105.9324951,100.584137,0.94147741,391.8162537,390.3171387,3.510094427,0.300708691,367.4747687
"ERAN6","1839","Derek","20160710",1.28,16.82703209,14.92715263,-0.23443544,57.76566696,60.67703247,0.643394959,0.536337171,100.5470428,92.04164124,100.5828552,0.965390264,391.168335,390.2781372,1.831680152,0.301983704,376.770714
"ERAN6","1839","Derek","20160710",1.28,16.73719597,14.96604919,-0.265104042,58.21221924,61.08513641,0.639281062,0.539440892,74.75018311,93.16773987,100.5840683,0.976571346,390.4298401,389.8427429,1.015385983,0.294123507,380.7092521
"ERAN6","1839","Derek","20160710",1.28,16.6237011,14.94658375,-0.279587741,58.67113876,61.42946243,0.633467353,0.539157254,49.18082809,93.31775665,100.5853271,0.982643902,390.4328003,390.0179749,0.57214837,0.279797955,383.2487846
"ERAN6","1839","Derek","20160710",1.28,16.60674858,14.9543457,-0.31046682,58.81583786,61.55192566,0.631871944,0.538943546,20.75917816,90.55797577,100.584877,1.003738074,390.0892334,390.1778259,-0.798519179,0.277171794,391.6363395
"ERAN6","1839","Derek","20160710",1.28,16.60106659,14.91605949,-0.325667959,58.89358902,61.59536743,0.628940728,0.53433932,0.628406227,89.00762177,100.583992,1.012908325,389.9453125,390.249939,-1.381687704,0.275887668,395.287412
"ERAN6","1840","Bernie","20160710",1.35,13.32478905,15.07718658,1.843130267,71.11451721,74.05416107,0.488332545,0.582908481,2000.845093,98.38119507,100.6599655,0.732641726,394.8717041,389.7897949,12.74140498,0.209126388,285.5762681
"ERAN6","1840","Bernie","20160710",1.35,13.29913902,14.99140358,1.294041278,71.32518768,73.99485016,0.485286092,0.57625024,1500.587158,101.3748398,100.6592407,0.717907752,394.8294678,389.9128723,12.35586463,0.191139279,279.9214736
"ERAN6","1840","Bernie","20160710",1.35,13.41510105,14.80818844,1.017421814,70.77362823,73.44803619,0.481597455,0.55601839,1249.369019,104.7967453,100.6586685,0.745476985,394.8630981,390.217926,11.64723527,0.200349106,290.8984831
"ERAN6","1840","Bernie","20160710",1.35,14.01110363,14.80766964,0.72240798,68.1639328,71.07188416,0.506375408,0.549288184,999.8131714,113.7343445,100.6556168,0.798629512,394.2948914,390.0881042,10.45143174,0.230548385,311.5358722
"ERAN6","1840","Bernie","20160710",1.35,14.25139427,14.80103683,0.442185745,67.29410553,70.19506836,0.515252675,0.544955549,750.7767944,115.6009903,100.6565475,0.818951428,393.7861633,389.924469,9.550034943,0.23573011,319.3292005
"ERAN6","1840","Bernie","20160710",1.35,14.90864658,14.80853558,0.165805446,64.53593445,67.52086639,0.547102006,0.541639663,499.687439,112.8259201,100.6556854,0.866545705,393.109375,390.0322876,7.477060471,0.255641725,337.9808038
"ERAN6","1840","Bernie","20160710",1.35,15.0697031,14.80612659,0.027506514,64.00064087,66.98132324,0.553093077,0.538680211,375.0605774,113.9571991,100.6562347,0.888582198,392.7825928,390.1750793,6.25152074,0.259524808,346.7026296
"ERAN6","1840","Bernie","20160710",1.35,15.18950939,14.82686615,-0.121503244,63.63080978,66.64360046,0.557768093,0.537886888,249.0706635,114.7440643,100.6567154,0.923724741,392.1933594,390.3712463,4.201054602,0.265004803,360.5955784
"ERAN6","1840","Bernie","20160710",1.35,15.32790279,14.93324566,-0.1719404,63.25425339,66.21264648,0.568525847,0.546749081,200.6498108,114.9369431,100.6571884,0.93662224,391.7196655,390.244751,3.303967738,0.257892688,365.5119128
"ERAN6","1840","Bernie","20160710",1.35,15.37677479,14.94394779,-0.214412988,63.24741745,66.09224701,0.570308845,0.546398535,148.9872284,114.294899,100.6571503,0.960110859,391.1942444,390.2983093,1.818782803,0.248477437,374.729645
"ERAN6","1840","Bernie","20160710",1.35,15.40254402,14.94396496,-0.262500411,63.25909424,66.04843903,0.570594027,0.545251854,100.1489105,114.3478775,100.6591492,0.99215262,390.6360168,390.4624939,-0.048618965,0.244390957,387.3983862
"ERAN6","1840","Bernie","20160710",1.35,15.42541504,14.94238091,-0.283661503,63.26099777,65.99765015,0.570968412,0.54426794,74.39962769,113.2703247,100.6577225,0.997687502,390.2470703,390.1967773,-0.359616952,0.240323823,389.2944481
"ERAN6","1840","Bernie","20160710",1.35,15.42789173,14.90659046,-0.301959744,63.26409531,65.94255829,0.569899951,0.541126858,49.14639664,113.1834641,100.6584244,1.015565629,389.9887695,390.3221436,-1.346029589,0.236474625,396.3977531
"ERAN6","1840","Bernie","20160710",1.35,15.43151283,14.86497021,-0.322681278,63.2800293,65.89012146,0.568441167,0.537224492,20.08446693,113.2754822,100.6585693,1.040097221,389.2952271,390.1378479,-2.656448942,0.231969839,405.7812916
"ERAN6","1840","Bernie","20160710",1.35,15.5600338,14.84117222,-0.342539237,62.81126404,65.4561615,0.572371862,0.532730143,0.594635963,113.1383286,100.6567917,1.047125965,389.3523865,390.3735657,-3.130904618,0.239373354,408.7702966
"ARLA2","1842","Andy","20160710",2.34,12.88483906,15.15606785,1.781651199,53.86859894,61.43843842,0.689846278,0.812077583,1999.768188,45.50882721,100.647934,0.698967352,400.2670593,389.9703369,14.75317677,0.217469252,272.5765338
"ARLA2","1842","Andy","20160710",2.34,13.09231472,14.82694912,1.196963714,53.34904099,60.64864349,0.682943127,0.775262693,1499.235718,45.37478638,100.648056,0.715503365,400.2615356,390.2892761,14.28025601,0.222942842,279.2532905
"ARLA2","1842","Andy","20160710",2.34,13.59957027,14.83854389,0.913577959,52.04010391,59.14363098,0.702761943,0.76920855,1249.965088,46.20905304,100.648819,0.72424144,399.7267456,389.9356689,14.00744199,0.226206733,282.4075703
"ARLA2","1842","Andy","20160710",2.34,13.86578465,14.84285641,0.610591505,51.49433899,58.51929092,0.710862077,0.763469901,1000.308228,46.73163223,100.6483002,0.764331336,398.7776184,390.2864685,12.05769936,0.229507071,298.308178
"ARLA2","1842","Andy","20160710",2.34,14.4026432,14.84785271,0.335825968,50.33824921,57.09039307,0.730436434,0.754595319,750.1268311,45.69132233,100.6506577,0.782520856,397.5851746,389.7068787,11.1422563,0.231140187,304.9537604
"ARLA2","1842","Andy","20160710",2.34,15.30120087,14.70684147,0.110618154,48.013237,54.27339935,0.764834973,0.732364518,499.8432617,39.97127914,100.6453934,0.819749792,396.4259033,389.8144226,9.257270208,0.234144942,319.5502917
"ARLA2","1842","Andy","20160710",2.34,15.67613983,14.82060242,-0.02977735,46.94055176,53.07229996,0.790368708,0.743153403,375.1091309,36.47781754,100.644928,0.857801407,395.2466431,390.0861816,7.083262337,0.231381434,334.6164756
"ARLA2","1842","Andy","20160710",2.34,16.000597,14.86280632,-0.174093048,46.01609421,52.08297729,0.809121656,0.74592695,249.0126495,36.13371658,100.6453018,0.87715653,394.3909912,389.906189,6.066062106,0.232958746,342.0087597
"ARLA2","1842","Andy","20160710",2.34,16.17776871,14.9921751,-0.232350088,45.50966263,51.51473236,0.826176313,0.759798917,200.8127441,35.22327805,100.6465225,0.902201441,393.4335632,389.9246826,4.603427117,0.228682246,351.7906107
"ARLA2","1842","Andy","20160710",2.34,16.129776,14.9489851,-0.291073109,45.65299225,51.61854172,0.821988374,0.756045276,151.1022644,34.92298508,100.6490784,0.930851057,392.3412781,389.872406,3.053668243,0.227605305,362.9131411
"ARLA2","1842","Andy","20160710",2.34,16.1356163,14.94043732,-0.350479464,45.63537216,51.54845047,0.822770771,0.756042731,100.059021,34.85327148,100.6509247,0.957921447,391.6685486,390.1777649,1.59422118,0.22558489,373.7596491
"ARLA2","1842","Andy","20160710",2.34,16.16723442,14.90161228,-0.362292794,45.47351074,51.23072815,0.826305611,0.755728877,75.33068085,35.35531616,100.6504211,0.972253858,391.0592041,390.1001282,0.813944366,0.219919974,379.2763546
"ARLA2","1842","Andy","20160710",2.34,16.26467514,14.88015079,-0.378104108,45.14100647,50.81042099,0.832534767,0.755290801,51.15542603,35.71112823,100.6509705,0.989608153,390.6495056,390.2932129,-0.083137469,0.217891449,386.2373455
